time,length,frequency,pan,gain,voice,event
0.0,0.7333333333333334,0.5627284429759835,0.24137931034482762,0.06624605678233439,40,0
0.0,0.7333333333333334,0.8818943022772742,-0.5793103448275863,0.0,21,0
0.0,0.05288461538461539,0.33763706578559,-0.46081504702194354,0.13474538080216314,56,0
0.0,0.7333333333333334,0.7778320417371224,-0.5793103448275863,0.00946372239747634,31,0
0.0,0.7333333333333334,0.694644285480195,0.24137931034482762,0.06624605678233439,37,0
0.0,0.7333333333333334,0.8638164523842642,-0.2413793103448275,0.0,25,0
0.0,0.7333333333333334,0.7980103285293101,-0.2413793103448275,0.0,24,0
0.0,0.7333333333333334,0.8980425920780155,-0.5793103448275863,0.0,17,0
0.0,0.7333333333333334,0.7419067217237533,-0.5793103448275863,0.02839116719242902,33,0
0.0,0.7333333333333334,0.8432741412919467,0.5793103448275865,0.00946372239747634,27,0
0.0,0.05288461538461539,0.33763706578559,0.4608150470219434,0.13474538080216314,57,0
0.0,0.7333333333333334,0.5641978566861273,-0.2413793103448275,0.06624605678233439,38,0
0.0,0.7333333333333334,0.8728611378074087,0.5793103448275865,0.0,23,0
0.0,0.7333333333333334,0.6299109196226262,-0.2413793103448275,0.06624605678233439,39,0
0.0,0.7333333333333334,0.8069441464632414,0.5793103448275865,0.0,22,0
0.0,0.7333333333333334,0.8161109718230257,-0.5793103448275863,0.0,20,0
0.0,0.7333333333333334,0.6752741315711801,0.5793103448275865,0.02839116719242902,34,0
0.0,0.7333333333333334,0.8899602341005175,0.5793103448275865,0.0,19,0
0.0,0.7333333333333334,0.6289320524118927,0.24137931034482762,0.06624605678233439,41,0
0.0,0.7333333333333334,0.7120215594941909,-0.5793103448275863,0.00946372239747634,30,0
0.0,0.7333333333333334,0.8240514392836149,0.5793103448275865,0.0,18,0
0.0,0.7333333333333334,0.8322192822730553,-0.5793103448275863,0.0,16,0
0.0,0.7333333333333334,0.741293544609786,0.5793103448275865,0.02839116719242902,35,0
0.0,0.7333333333333334,0.5160177618268175,0.24137931034482762,0.06624605678233439,42,0
0.0,0.7333333333333334,0.5823440528755218,0.24137931034482762,0.06624605678233439,43,0
0.0,0.7333333333333334,0.7773407581344489,0.5793103448275865,0.00946372239747634,26,0
0.0,0.7333333333333334,0.7661384472148746,0.24137931034482762,0.0,28,0
0.0,0.7333333333333334,0.8320788549286827,0.24137931034482762,0.0,29,0
0.0,0.7333333333333334,0.6285634504220142,0.24137931034482762,0.06624605678233439,36,0
0.0,0.7333333333333334,0.6761940723142664,-0.5793103448275863,0.02839116719242902,32,0
0.10576923076923078,0.05288461538461539,0.5160177618268175,-0.46081504702194354,0.026588553402433525,58,2
0.10576923076923078,0.05288461538461539,0.4034720732316208,0.4608150470219434,0.13474538080216314,57,2
0.10576923076923078,0.05288461538461539,0.5160177618268175,0.4608150470219434,0.026588553402433525,59,2
0.10576923076923078,0.05288461538461539,0.4034720732316208,-0.46081504702194354,0.13474538080216314,56,2
0.21153846153846156,0.05288461538461539,0.4034720732316208,0.4608150470219434,0.13474538080216314,57,4
0.21153846153846156,0.05288461538461539,0.4034720732316208,-0.46081504702194354,0.13474538080216314,56,4
0.2644230769230769,0.05288461538461539,0.5989600620932214,-0.46081504702194354,0.026588553402433525,58,5
0.2644230769230769,0.05288461538461539,0.5989600620932214,0.4608150470219434,0.026588553402433525,59,5
0.3173076923076923,0.05288461538461539,0.4501827543807867,-0.46081504702194354,0.13474538080216314,56,6
0.3173076923076923,0.05288461538461539,0.4501827543807867,0.4608150470219434,0.13474538080216314,57,6
0.34375,0.11458333333333334,0.3344217308790235,-0.1448275862068965,0.6635120925341745,50,1
0.34375,0.11458333333333334,0.49647684882626497,-0.5793103448275863,0.32702418506834907,46,1
0.34375,0.11458333333333334,0.38558754192986383,-0.2413793103448275,0.6635120925341745,48,1
0.34375,0.11458333333333334,0.5303607739891285,-0.5793103448275863,0.1587802313354364,44,1
0.34375,0.11458333333333334,0.4936781006233861,0.5793103448275865,0.32702418506834907,47,1
0.34375,0.11458333333333334,0.3313822497773372,0.14482758620689662,0.6635120925341745,51,1
0.34375,0.11458333333333334,0.21573909509805517,0.14482758620689662,0.6635120925341745,53,1
0.34375,0.11458333333333334,0.15604103483779608,-0.36206896551724144,0.6635120925341745,55,1
0.34375,0.11458333333333334,0.5299097197406241,0.5793103448275865,0.1587802313354364,45,1
0.34375,0.11458333333333334,0.16049616473947054,0.3620689655172413,0.6635120925341745,54,1
0.34375,0.11458333333333334,0.38113241202818937,0.24137931034482762,0.6635120925341745,49,1
0.34375,0.11458333333333334,0.2218760422838268,-0.1448275862068965,0.6635120925341745,52,1
0.37019230769230776,0.05288461538461539,0.22509137719039332,-0.46081504702194354,0.13474538080216314,56,7
0.37019230769230776,0.05288461538461539,0.22509137719039332,0.4608150470219434,0.13474538080216314,57,7
0.42307692307692313,0.05288461538461539,0.5989600620932214,-0.46081504702194354,0.026588553402433525,58,8
0.42307692307692313,0.05288461538461539,0.5989600620932214,0.4608150470219434,0.026588553402433525,59,8
0.45833333333333337,0.45833333333333337,0.5335672767275662,-0.5793103448275863,0.1587802313354364,44,2
0.45833333333333337,0.45833333333333337,0.3887166860318887,-0.2413793103448275,0.6635120925341745,48,2
0.45833333333333337,0.45833333333333337,0.49963776745343824,-0.5793103448275863,0.32702418506834907,46,2
0.45833333333333337,0.45833333333333337,0.33763706578559,-0.1448275862068965,0.6635120925341745,50,2
0.45833333333333337,0.45833333333333337,0.16362530884149537,0.3620689655172413,0.6635120925341745,54,2
0.45833333333333337,0.45833333333333337,0.22509137719039332,-0.1448275862068965,0.6635120925341745,52,2
0.45833333333333337,0.45833333333333337,0.5331250546471907,0.5793103448275865,0.1587802313354364,45,2
0.45833333333333337,0.45833333333333337,0.38434774693475593,0.24137931034482762,0.6635120925341745,49,2
0.45833333333333337,0.45833333333333337,0.33465773252930714,0.14482758620689662,0.6635120925341745,51,2
0.45833333333333337,0.45833333333333337,0.21907701899255883,0.14482758620689662,0.6635120925341745,53,2
0.45833333333333337,0.45833333333333337,0.49689343552995263,0.5793103448275865,0.32702418506834907,47,2
0.45833333333333337,0.45833333333333337,0.1592563697443626,-0.36206896551724144,0.6635120925341745,55,2
0.4759615384615385,0.05288461538461539,0.4501827543807867,0.4608150470219434,0.13474538080216314,57,9
0.4759615384615385,0.05288461538461539,0.4501827543807867,-0.46081504702194354,0.13474538080216314,56,9
0.5817307692307693,0.05288461538461539,0.4034720732316208,0.4608150470219434,0.13474538080216314,57,11
0.5817307692307693,0.05288461538461539,0.4034720732316208,-0.46081504702194354,0.13474538080216314,56,11
0.5817307692307693,0.05288461538461539,0.4501827543807867,0.4608150470219434,0.026588553402433525,59,11
